Energy_a5,Coefficient_of_Variance_a5,Energy_d5,Coefficient_of_Variance_d5,Energy_d4,Coefficient_of_Variance_d4,Energy_d3,Coefficient_of_Variance_d3,InterQuartile,MedianDeviation,Detection
3804210.5196,-3.3983,87343.3056,175.7605,213244.82,180.7067,193642.4188,15.4405,135.2147,85.708,Seizure
2637707.8092,-2.6439,72263.1509,-11.4797,235806.5897,198.0919,207409.2733,-7.2899,114.1583,66.67,Seizure
1393282.2714,-3.8365,89450.875,51.8887,145935.995,-26.4788,163548.8667,16.1086,89.2032,53.8661,Seizure
1847566.9525,4.3169,106360.7393,-9.4324,220200.982,71.2516,211020.3842,-25.3701,99.0731,61.1227,Seizure
6059520.1961,1.9645,92637.0281,61.3234,293908.864,-57.1641,251865.3324,0.8811,124.7842,71.8538,Seizure
3501703.9534,-0.98836,128006.8524,48.4052,361463.3556,10.4547,263033.6827,1.4372,112.9607,69.7807,Seizure
1537453.8786,3.8101,128640.9517,-11.7168,378802.7682,-27.8222,296514.8669,6.2378,104.764,60.9594,Seizure
1722831.9987,3.6924,116044.5974,-78.7639,359233.2032,32.837,304062.7414,4.3217,104.4752,60.8192,Seizure
2259310.3178,-1.7388,56127.0398,-32.4599,136848.4238,16.2331,127148.1885,3.6761,101.2051,65.8948,Seizure
3458042.1645,6.5834,129107.8491,-7.2347,212221.4283,-88.2838,186527.083,-22.4213,137.7884,81.1907,Seizure
3308803.5257,-0.9296,117537.4793,10.3735,183616.7578,-21.7237,170693.0748,1.8934,132.021,79.2649,Seizure
3027378.4468,0.13967,19506.9814,-158.2564,46033.9307,-7.461,54781.551,5.2689,104.7725,59.6295,Seizure
1900644.2297,-0.42203,26583.1519,-23.3882,57173.8961,-247.2057,86676.8904,-14.4993,88.6596,58.0803,Seizure
3122699.5497,-1.9291,45203.5236,1.2993,86800.5136,-5.6713,64726.057,11.1717,109.4442,67.4178,Seizure
3676939.2536,-5.5153,16929.5898,-0.0037923,39242.7808,-11.5226,38819.6059,-7.4928,117.0123,77.0652,Seizure
3803075.0678,-5.0163,36645.656,-37.7668,84106.9668,170.98,84542.1111,6.8242,112.1707,65.0442,Seizure
4041782.5166,-23.1531,41993.6783,4.6914,85366.0288,134.7707,107248.406,-79.6554,108.5778,65.8162,Seizure
3555022.5657,0.058462,32543.1643,-1.3375,70673.5412,-14.7117,94072.0297,-17.5282,120.8685,73.4001,Seizure
3287286.6024,0.17898,59531.4428,10.0285,87652.4254,66.6111,99769.4279,9.9567,100.3982,70.0703,Seizure
1462482.6007,3.1436,41666.7666,29.8493,59349.829,-25.7414,78024.2189,8.2578,91.2672,54.4787,Seizure
2163224.2989,1.5031,20102.0993,331.5421,43588.5885,-244.785,64220.838,0.5797,100.9163,64.2277,Seizure
2712484.9675,-2.2696,25247.0032,-9.3117,39275.7778,-4.8345,53090.1786,25.6741,105.9192,60.1024,Seizure
8024573.5947,2.1938,29717.9139,-4.052,48172.0828,-60.2562,67714.2344,-4.1144,123.6205,76.1885,Seizure
2309720.5033,-2.4783,38621.9448,-92.6282,58860.4266,20.5189,75349.4908,-9.2376,93.1783,53.6563,Seizure
1264676.1454,-12.3244,16405.6522,-2.269,39888.2619,-11.1861,41255.7933,-10.4248,81.2444,47.6677,Seizure
5827480.0993,-0.082964,22215.4184,22.6635,41490.326,-8.5763,64036.5293,1.807,140.0223,83.944,Seizure
4569088.6305,-3.9846,24021.8291,36.0519,43746.7395,51.5982,48944.2068,-2.8017,132.9044,81.7007,Seizure
3006283.1922,-1.639,8431.818,-7.8674,21676.6455,3.1422,30585.8888,10.1519,98.555,57.1031,Seizure
4413809.6854,-2.3845,37902.3608,16.4765,79089.0313,-29.0709,71918.4536,5.1047,156.9592,93.1907,Seizure
2951792.1616,-1.3719,19869.7024,-60.7347,37550.7302,-26.9646,52280.0582,-21.1789,112.3236,65.7795,Seizure
8335073.1695,0.19296,30133.9832,-147.1003,81095.2927,-40.2658,80840.7891,5.475,146.4607,95.9503,Seizure
3763884.34,-5.0538,39825.2428,-126.309,59346.8797,22.5801,65774.2426,-11.1621,139.1219,77.6006,Seizure
4574026.612,-1.5529,44934.1712,-5.5377,86160.4523,-24.2593,91962.2813,-0.27551,133.7198,85.3429,Seizure
2623224.5939,-0.41603,30998.1168,-16.8765,62972.143,70.767,69161.3506,1.7827,92.4478,57.0866,Seizure
4938052.2005,2.2949,30097.343,-46.2358,52738.2268,103.4255,47550.7916,-1.8709,152.6273,97.1661,Seizure
4283215.0386,-4.734,52145.1946,-5.7279,99575.2721,63.1733,75151.3202,9.1927,163.8138,91.7562,Seizure
3791548.0441,2.9696,6478.2487,5.1113,9136.0844,17.8175,16657.0834,3.3506,117.0462,67.8525,Seizure
7218725.7549,6.3347,31593.5185,-651.4699,28466.4929,-67.3631,39085.5367,12557.1605,134.6966,83.6302,Seizure
2712340.1004,3.6308,3799.0479,-299.9068,10034.1288,371.0721,12381.2707,-2.9049,103.4135,60.3983,Seizure
1675761.3841,-0.97992,64960.7221,-108.1722,83371.851,-6.8001,62063.4126,35.7962,93.7729,55.6579,Seizure
3605404.8582,-73.6281,8551.0185,-12.0045,24585.3755,-7.4898,26506.9882,-10.6049,116.7235,63.3631,Seizure
2703147.2777,2.5718,38610.5679,36.7157,51481.9208,6.0953,50426.266,-9.9492,121.5565,69.9973,Seizure
3619083.6302,-0.86855,137735.3842,-3.3491,143565.6741,-40.1802,126030.9095,4.2299,118.5667,66.2598,Seizure
2932550.8963,1.2932,102416.2048,-55.8518,103607.2666,-418.9784,112620.5128,2.527,116.8764,67.2845,Seizure
512007.5995,-0.41372,1257.4677,160.0915,3727.8479,21.9279,12510.7843,9.5782,31.6568,23.3887,Non-Seizure
168396.2919,-0.0097388,2411.6921,-1.9104,7263.6367,-397.5556,10106.8182,186.8437,22.7467,14.2208,Non-Seizure
400508.7874,-2.5918,7552.0952,-169.9201,20467.2735,49.1755,17287.3653,1.7948,34.5533,24.7227,Non-Seizure
190658.1932,-1.5686,5879.5797,-19.7213,12455.4696,-1.4088,11564.1329,64.3527,26.586,16.6361,Non-Seizure
185851.8146,0.83318,2050.3616,18.8941,5879.1426,-36.0224,6463.6127,-48.6967,14.9578,9.9293,Non-Seizure
1132234.6245,59.0563,3054.2407,-89.5184,7087.0776,59.3683,9447.028,15.9005,29.2531,30.5408,Non-Seizure
177323.0503,-0.40477,10662.0128,13.767,17470.9034,1.5707,17213.1031,1.7907,27.0107,15.9187,Non-Seizure
147382.0965,0.83168,2798.2584,4.0885,8713.132,-10.9263,8065.7991,-4.4328,19.5275,11.7815,Non-Seizure
1423684.457,-13.8988,5052.3028,88.8757,11249.8329,-1.8709,14567.3946,-0.27993,24.5474,35.6382,Non-Seizure
740022.2956,-17.9157,4805.8709,32.8946,11922.4968,-365.9162,16778.9051,1.5859,20.5043,12.6315,Non-Seizure
1414577.1642,-2.6914,3669.6559,-49.1446,11002.126,19.8344,10027.6305,37.8867,66.9491,38.2278,Non-Seizure
4006183.5095,-2.3567,4382.0496,-34.3481,12178.3552,48.368,13035.3893,16.4736,45.6718,47.9523,Non-Seizure
1333506.898,-276.3647,3833.9996,36.5662,10047.6983,-24.048,10751.5909,2.0648,55.2699,38.322,Non-Seizure
143636.8674,-1.7533,2073.1653,-38.101,4882.5471,85.3802,8533.5421,-2.4422,15.1362,9.3036,Non-Seizure
45088.7861,-1.177,1784.4761,31.7316,4122.1069,249.9645,5844.2213,-14.1645,13.6752,8.8229,Non-Seizure
759256.5805,2.5746,4892.6772,11.2433,11303.4872,53.2454,15182.6356,-6.968,27.5713,28.0202,Non-Seizure
1251772.3906,-2.9307,4024.7066,-57.431,9725.2786,495.6326,9976.3092,-6.8222,38.9616,33.3021,Non-Seizure
2599157.0404,-14.3865,3420.8593,-10.5048,8490.4817,69.6484,11291.2035,-1.0261,35.1224,25.4464,Non-Seizure
10890737.8533,1.0031,8384.0773,13.053,15561.2378,250.8695,17538.8924,6.0443,24.0038,27.9163,Non-Seizure
33883.1317,1.6517,4895.3278,-648.7733,13639.6653,71.4259,12435.3102,-8.7715,16.9709,10.5016,Non-Seizure
57686.1278,-0.031723,6825.1081,-5.1891,15891.3473,-34.4977,16660.1172,15.3626,19.3152,11.369,Non-Seizure
141026.4614,-8.4857,5678.8303,-114.7798,11145.9744,-77.7966,15210.5308,3.6918,22.2965,15.343,Non-Seizure
34965.0251,-1.0554,4681.8173,-42.2245,11779.7185,-237.144,14525.7294,-3.6223,16.3083,9.8163,Non-Seizure
578575.1145,-0.12208,4384.7774,-18.6188,10093.7982,9.6337,15144.4842,3.5043,37.076,24.8549,Non-Seizure
1001958.8028,1.1848,4955.3947,32.3114,13595.117,-10.1389,11827.6535,20.2348,40.2867,32.4008,Non-Seizure
50620.7286,0.51567,5657.0182,4.4411,14837.6314,-32.2054,12716.7111,0.04303,16.011,9.7288,Non-Seizure
16061.0545,-0.33081,5197.0868,-43.1737,11678.7593,86.1915,15275.5996,-3.8757,16.6566,9.9706,Non-Seizure
19452.5186,-3.8219,3935.2782,-643.5661,7790.4516,1.1833,11922.9419,9.6098,14.5586,8.8336,Non-Seizure
46057.7973,0.95355,4008.5029,-19.0566,9875.2201,-140.0144,11410.3621,14.5053,16.9284,10.1481,Non-Seizure
146022.0319,0.54921,4603.8963,114.752,11165.4138,138.3078,11038.8885,6.1941,21.4726,14.0571,Non-Seizure
1478313.772,0.75474,3525.1686,-52.599,9159.7241,-67.6349,13794.5517,-3.6638,33.1433,33.0201,Non-Seizure
1066838.1934,-1.9065,5176.091,-20.8139,10242.3611,-408.8035,9239.1469,-13.2892,35.683,26.1223,Non-Seizure
2309034.629,0.033005,2615.7746,-48.4296,8005.597,-19.6892,10165.6097,-493.2357,57.8181,35.2182,Non-Seizure
102126.4823,2.3219,3074.4787,591.0206,10463.2246,-51.5441,10212.1285,0.17061,16.4697,10.9701,Non-Seizure
774313.3583,9.8777,3799.6867,19.8207,9681.7677,5.299,14814.3395,17.6712,31.3596,23.4246,Non-Seizure
2580071.7241,0.4345,5573.749,-27.032,20270.5891,27.7913,19948.3001,5.6879,44.4232,27.2391,Non-Seizure
1117105.3868,1.6161,3893.6859,-14.1677,13089.2551,10.666,17460.1191,-3.6625,29.7032,20.6032,Non-Seizure
4803792.9054,0.27957,6930.5898,-151.6293,19178.5209,-309.0383,21969.8592,-13.7331,38.9022,30.1222,Non-Seizure
4132281.7051,2.1933,7433.0197,22.2688,20048.8504,-20.4037,22517.9393,-12.3299,88.2349,45.5112,Non-Seizure
783243.3482,-0.91289,6256.5293,-12.4489,16203.8676,14.1815,18290.4218,-5.2863,25.0995,16.0007,Non-Seizure
1454136.1864,1.1624,10504.9271,1.1431,12052.8827,111.0803,19049.6114,-6.7647,73.0392,43.2945,Seizure
1933749.932,-0.83967,3593.277,31.5703,5998.3927,13.8603,10210.0239,55.8747,66.6008,39.2772,Seizure
1398677.3844,0.94366,5825.757,-17.0662,21575.7111,28.6221,15297.1529,-11.5123,70.3042,40.5703,Seizure
2268480.0068,-1.6868,18021.8979,39.5581,25806.3679,-7.7857,23410.296,-4.1877,77.6939,46.7031,Seizure
1179349.0455,3.5023,20115.2774,2307.9892,27838.9394,119.3604,28875.8042,168.2866,82.9177,45.7401,Seizure
1208220.3199,-0.1258,63157.6219,57.5481,67760.8338,335.5841,54946.593,-1.8699,76.0801,47.9556,Seizure
1310682.3383,-3.1654,30565.4447,22.5965,42928.1472,-48.2696,37054.2233,12.6106,74.4662,41.9496,Seizure
1292412.6005,10.6591,71078.6506,-41.9424,78947.4131,-139.4651,70709.116,-1.2127,83.2829,48.25,Seizure
2590667.5205,9.9456,10692.6157,-76.8511,28711.3004,-6.3547,29849.3639,6.854,105.6814,65.034,Seizure
1133279.3923,18.2125,14782.486,-15.1391,28519.3931,-193.8259,33854.7316,2.7957,57.4614,34.1458,Seizure
658701.0424,-1.8123,26294.444,15.74,48346.0527,43.4061,53170.5571,-19.7216,56.4336,37.0685,Seizure
2458232.8297,3.2107,78691.6157,-48.9761,127845.328,-67.4572,96442.0949,284.3896,87.0967,55.532,Seizure
2716761.906,-0.78712,329237.0356,2.2551,415077.012,-58.48,383887.3455,2.2153,123.3827,75.907,Seizure
1027419.3734,-1.5522,150078.9115,-16.2174,285782.5067,23.2142,238667.8875,12.4977,79.1803,50.4962,Seizure
1671328.6951,5.6458,98319.9308,16.2926,220343.984,47.3164,155196.9113,9.0895,97.111,60.0589,Seizure
2521178.1995,-0.77337,105210.67,-28.2426,267465.0383,-3.2079,201439.9561,19.9659,95.4547,58.5662,Seizure
2590239.8306,-5.6898,129167.7572,-54.2597,309068.7896,-453.839,224081.6644,-17.1424,129.9315,76.4939,Seizure
3079631.7991,-0.99682,142944.9775,3.4328,250894.3464,-30.1254,236886.5402,-2.5103,118.6006,66.9637,Seizure
967187.1282,0.66597,187484.3764,22.4556,369635.0261,-12.0939,240434.5896,-1.3524,93.0254,54.1127,Seizure
808177.6098,-0.097768,157208.8833,6.0103,348753.1629,16.6923,194760.643,-2.2069,85.4149,50.257,Seizure
589826.7319,5.7219,66989.4534,137.43,129535.2199,55.5923,98046.6032,3.3998,71.4424,41.1332,Seizure
1154730.9936,3.5504,58525.7813,-37.0607,138168.023,771.1505,113636.7508,-8.7132,77.4136,44.7365,Seizure
1174370.4553,-1.2242,58721.7508,8.9178,98257.3985,108.9654,91599.5431,4.036,77.0908,45.6593,Seizure
1343058.4254,35.1243,55540.6392,-49.5321,88421.6541,-60.9502,99354.5815,3.0858,91.0209,52.6196,Seizure
1989404.2197,-2.3575,41407.4403,-331.3444,74781.7269,-5.1932,69670.5868,3.5837,67.6881,41.8049,Seizure
1514033.0385,-13.324,73304.0528,37.1844,141441.7848,-24.2805,123218.7143,-4.0388,96.0153,56.1513,Seizure
3036251.2091,-1.9354,72673.8108,17.7462,154234.8329,-114.2791,136897.2234,-39.2846,144.3202,80.6012,Seizure
2511508.0768,-2.1467,40303.9461,80.7179,88864.4037,-110.4778,83780.9123,6.5331,88.099,51.4051,Seizure
2198286.492,-0.023098,63807.0123,-31.9168,172752.1488,6.7603,119350.8584,0.87254,90.3244,54.6437,Seizure
2815051.6731,1.6531,34871.6478,44.2262,75404.0359,-26.3824,81280.4277,2.1812,93.0254,62.8752,Seizure
1953717.999,-5.4864,23081.8072,-7.9322,40828.5357,16.0369,55054.0473,146.1601,82.425,46.0339,Seizure
1228120.5377,1.0796,25558.7923,4.7774,50817.3534,-95.4739,55878.6417,-1.3494,77.1248,44.7993,Seizure
1282254.6965,-5.0889,44359.3027,-12.9024,54741.2673,10.7724,59135.5525,-5.7297,76.6576,48.2825,Seizure
991777.9861,-10.3446,27424.7618,367.2491,72039.0167,-9.7202,75007.781,-13.6249,69.7606,43.4647,Seizure
3062758.8803,-1.2213,35837.3017,-37.2967,68533.6578,12.68,83899.5537,16.0941,80.361,49.9471,Seizure
1798087.3788,-2.2752,23023.489,-17.3766,37430.4239,-25.4347,48211.9958,1.4335,90.9189,51.9521,Seizure
2944032.5786,1.3742,24874.8916,-11.7924,40017.6189,116.2741,48486.215,-6.6975,96.9836,61.4212,Seizure
1175764.0681,-3.071,22929.8965,-10.8829,36607.5575,16.5657,57741.0235,17.5609,79.9703,46.8299,Seizure
2941277.3784,-9.5376,21704.5891,-17.8699,57153.6997,24.8313,65479.8296,-18.9978,106.5817,72.0265,Seizure
695396.9479,-1.7801,22741.893,8.9795,57660.0223,50.7409,60425.2204,-0.45723,68.1637,39.4262,Seizure
1763216.2103,4.7328,35456.7676,31.1795,98379.9868,-2305.557,80748.7124,-7.6401,89.4325,57.0419,Seizure
1837444.7078,-3.9293,34577.5673,-27.6983,104815.9432,-67.3598,103790.8759,2.8377,84.523,52.1825,Seizure
2773443.4578,-1.4577,21260.6884,-8.1573,74709.3673,22.6617,69875.1231,-7.4621,96.6523,53.4817,Seizure
1290765.2915,1.5586,14770.0932,7.9896,61317.287,-31.7066,65063.5576,8.5678,81.5756,50.9476,Seizure
2530414.752,-0.39133,16588.1012,-27.3659,54621.9132,-20.6516,68521.7577,-40.8361,109.5546,64.086,Seizure
1683062.9772,5.4686,31157.7081,-5.3937,103485.2421,-46.1629,62558.5544,0.70991,102.8104,59.4832,Seizure
2027828.4376,2.0555,15362.5087,42.971,48148.1348,-63.6389,51086.4046,4.9099,71.2215,42.0219,Seizure
4542066.0086,3.766,18222.9155,103.9197,51302.7579,-20.2187,70116.3539,47.0393,129.4049,80.5425,Seizure
3077936.8753,-2.1464,36906.3635,-14.3242,86825.2794,19.6067,90129.8608,-4.7846,102.9463,65.5032,Seizure
1598059.6557,-0.17765,24846.8652,-45.7244,55182.7943,-40.1526,62395.3547,-5.8019,103.4984,59.9181,Seizure
3450109.5991,4.0114,8721.4335,39.5917,14972.0027,1500.7042,21747.5884,4.5527,120.0786,77.3218,Seizure
2062732.9283,-4.1208,9119.3253,-6.662,18817.0413,-3.3312,19184.5248,-3.7644,81.7965,45.4792,Seizure
112998.3083,-0.47649,6998.7475,-193.2396,4351.4774,1441.4075,3193.6381,-2.2621,18.8905,10.7394,Non-Seizure
179269.2791,-12.6355,6710.4367,217.6772,4157.2753,-11.0713,3315.7605,3.4056,28.7519,16.5486,Non-Seizure
246028.2326,-0.83271,6449.2396,-24.8318,4143.6254,-87.3139,5919.251,11.3981,28.5651,17.5587,Non-Seizure
238170.6847,-2.5294,5943.2485,-5737.7264,4458.1007,116.6769,4718.5237,-12.5114,31.47,17.2855,Non-Seizure
135055.9087,-4.2204,5882.7553,-231.6467,4394.1222,-9.5742,2916.5348,-3.1549,26.4416,15.0625,Non-Seizure
133080.6977,-1.5131,5662.0514,33.1799,4386.432,-56.601,2689.5199,-8.3543,33.7294,18.6578,Non-Seizure
222923.4273,-4.9479,5409.8016,25.4063,4560.4167,-5.6943,8752.6871,-22.4581,35.581,21.2882,Non-Seizure
274006.8624,0.1695,5913.8163,67.9271,3988.5129,-7.488,4569.5206,-8.4392,33.9247,19.746,Non-Seizure
281667.821,-1.302,5846.3809,-68.9254,3991.0199,-16.6392,4027.1757,-38.4623,39.3184,21.9439,Non-Seizure
457623.7783,0.40121,6197.219,76.8831,4305.4701,58.2372,4919.7307,2.8618,40.4565,23.4363,Non-Seizure
443310.5424,1.2827,6787.4776,117.1488,4203.8287,-48.1814,9901.7505,18.3852,49.0949,29.3724,Non-Seizure
468536.4952,0.18656,6796.7927,59.3609,4139.8341,-30.7082,5748.0692,-3.6476,38.384,22.1241,Non-Seizure
209926.4735,0.52974,7196.9468,33.2428,4328.8329,0.36292,3232.6767,-2.3275,32.846,18.8891,Non-Seizure
202029.8253,1.3004,7227.9269,38.0577,4938.6004,-60.5704,4955.9739,131.0966,28.013,16.6911,Non-Seizure
390600.0157,-2.2667,6966.0013,-34.6662,4767.4255,-1.5435,5875.9437,7.8699,43.0897,23.9699,Non-Seizure
311913.2294,-0.79559,7163.1163,-480.3994,4846.5275,19.7242,3857.3106,0.55655,35.1733,19.278,Non-Seizure
208968.0187,-1.595,6771.0173,-54.5466,4451.464,13.4556,2683.9693,-2.2059,26.2717,15.1505,Non-Seizure
285329.2961,1.8503,6514.2211,10.5786,4305.6898,-31.1268,3311.802,-3.6501,28.3442,16.4764,Non-Seizure
359468.6167,1.7526,6551.7062,-8.8603,4373.0087,-167.3463,3636.3941,0.024715,34.9185,19.8135,Non-Seizure
1180031.1403,-2.2664,6380.2054,31.5304,4328.5277,-11.8755,5190.8839,-9.1979,65.9468,41.0032,Non-Seizure
2224908.6681,0.20397,6251.2459,183.1735,4185.3053,-130.5401,4465.4532,1.2866,71.213,47.4762,Non-Seizure
2145330.0902,-5.6672,7418.0302,45.0117,7510.1917,-37.4764,7134.2157,-0.58255,54.3441,32.8924,Non-Seizure
1215729.7261,18.9867,47530.6181,-25.5602,93262.5198,65.2993,112492.4222,-20.3869,68.8347,48.0077,Non-Seizure
247140.8472,7.6951,17383.5959,8.8993,29484.892,65.682,22176.4744,47.8227,37.2628,22.2856,Non-Seizure
632876.3217,0.13559,37925.8421,506.4547,50663.4596,-22.1547,39800.3012,-5.4647,42.9368,26.8763,Non-Seizure
1410446.5693,-0.52885,67561.1703,41.9734,93483.9533,598.7649,97819.193,6.7863,69.6587,42.3782,Non-Seizure
522784.7327,0.59672,34305.9411,-10.1878,102922.0729,-4.0528,69777.5951,2.8386,49.9528,29.7879,Non-Seizure
996766.5109,0.18182,110950.6199,63.7298,213838.7043,70.389,169591.9539,10.4798,82.3401,48.7439,Non-Seizure
1576465.9804,-9.4058,97244.9223,241.5485,165216.1308,-77.3242,141773.2154,20.6012,85.4828,52.2824,Non-Seizure
3740148.6101,-1.3593,357282.63,-53.7937,480752.3042,62.8735,484925.0533,2.6949,136.9645,86.4568,Non-Seizure
8394777.1634,0.56908,154987.9048,27.6592,214068.0528,4.8673,211129.5011,16.1808,147.8792,94.6309,Non-Seizure
9922991.8225,0.81204,331952.3564,130.2568,490876.9698,-214.4392,291262.3039,1.3942,133.1677,84.3828,Non-Seizure
8412521.6783,-0.3391,231102.0887,298.2823,194033.0648,-13.9552,208118.8973,30.2807,126.3896,88.0185,Non-Seizure
651491.0166,-0.91685,109624.4441,-54.0399,114451.9284,-10.8921,126296.485,3.3272,51.0909,33.1806,Non-Seizure
627229.7647,-23.6226,65095.3782,846.5476,137948.2199,-34.9011,107566.2986,30.9991,56.9178,34.1192,Non-Seizure
585053.7241,1.5052,25105.1919,164.8629,34921.7959,-231.7397,32571.7496,-9.8558,41.6712,25.2431,Non-Seizure
1032329.364,-1.5201,213158.4553,-25.4864,324182.5024,11.647,269794.7872,-9.1468,62.923,52.8172,Non-Seizure
3091849.2297,1.6203,574132.0021,-103.4693,580087.9822,9.9979,594453.2528,10.2767,119.5095,79.0256,Non-Seizure
5303317.0862,-1.1234,588743.6663,-5.7045,735108.0456,677.9624,379418.943,13.1248,132.1229,84.3157,Non-Seizure
1252164.312,0.5319,59093.4089,-88.6802,35208.6447,36.0154,28208.3618,-8.663,41.892,25.3967,Non-Seizure
2521663.1011,-1.3944,15593.1053,29.6937,21600.9759,-573.2099,21440.2222,30.3208,115.1691,60.8883,Seizure
1640224.0335,2.4232,80789.3344,20.5623,126132.7326,-2.6434,103399.5935,6.6769,89.7808,52.8248,Seizure
3001031.3169,17.4845,19736.7625,-43.3987,35789.8123,-46.6275,42148.6073,-0.81293,94.9705,56.0113,Seizure
1903315.6123,4.7805,46221.9735,-58.4357,96718.5129,34.1434,99128.8757,-8.9845,90.8,54.69,Seizure
3071943.3735,2.9141,167579.6722,7.4813,397169.8623,106.7284,272464.5883,4.4871,97.6631,64.8683,Seizure
2995803.8807,6.767,103228.452,51.2243,230330.5577,-69.0335,249026.7892,-4.1902,98.1727,57.9396,Seizure
7225424.3039,-0.64277,188024.8098,-23.8261,453485.8409,-10.3006,597473.0654,6.1498,131.9531,92.6741,Seizure
21436576.9045,1.8835,75468.06,-0.9313,190684.6367,15.2155,334514.1258,35.2226,104.076,71.4729,Seizure
8232234.1662,-3.8927,96382.7098,3.1948,217602.0392,-109.5203,196795.9041,3.5341,103.8467,72.5003,Seizure
6820647.4691,0.56867,271427.2385,-12.2273,484100.6513,-101.0176,385220.0919,-1.3513,98.9202,77.5016,Seizure
9102627.797,-0.32735,448227.4996,43.5796,956028.0526,124.3405,634487.3906,1.0358,192.7016,119.1915,Seizure
2065364.5046,0.19888,140824.6647,-12.0806,415967.4321,-288.3811,284946.0289,1.7994,55.941,36.926,Seizure
8894127.9756,-3.4359,184718.0081,36.2631,662530.3357,-21.8478,883623.2902,2.0701,105.6814,71.6685,Seizure
15015758.0074,-8.4048,171360.0008,18.8251,328332.8739,9.642,471753.1767,2.5297,80.293,62.0633,Seizure
2769417.0665,4.5545,146386.4798,17.7829,439865.9381,23.0003,442799.1335,-2.2418,111.058,75.7049,Seizure
3684911.3462,56.4228,268406.8501,-96.2084,662497.3915,-12.6887,606910.1149,4.8444,139.7165,83.037,Seizure
8974484.3647,2.11,262083.0879,-6.6202,625927.8628,93.8902,642717.7047,10.1652,169.114,105.717,Seizure
16662236.7117,-0.16556,236852.9959,23.6471,522801.4923,600.7263,486902.3736,-0.67534,167.1179,104.7163,Seizure
8319022.0279,-1.58,193831.5796,-5.9929,498530.9101,13.7047,489482.6162,-0.28432,145.0762,87.456,Seizure
4556423.8919,-0.31,164291.2429,415.973,263161.7682,84.4164,250291.8932,-5.1362,110.6588,66.6993,Seizure
7322276.4892,-0.71821,253624.8087,20.0187,496115.4922,-52.827,408523.0606,1.2108,171.3564,102.5813,Seizure
9004823.7554,1.8814,160109.4546,-20.6463,385974.1999,28.8805,400628.8347,6.0425,145.1356,89.3181,Seizure
5207596.1253,2.5883,139050.4932,-63.8584,499796.1252,-18.5236,661292.4984,13.3798,143.8361,89.8416,Seizure
3185313.3497,-4.3776,94838.864,31.3253,302828.7575,-1.492,718824.8765,92.7051,131.5199,80.8598,Seizure
4386723.0394,1.2421,188102.8153,17.3992,385681.6557,-1514.917,634322.039,19.7401,161.9281,94.7518,Seizure
11723456.792,2.0247,124036.4861,5.8604,265476.5571,-42.5103,358528.7588,3.553,155.8635,96.3794,Seizure
3361613.9886,4.0935,108492.3366,276.1109,325222.9773,44.4952,551052.7588,-1.7269,137.9922,81.4912,Seizure
5437096.8596,-0.98337,109947.245,61.1,390162.9076,-248.6705,782253.5893,0.35205,157.8765,101.6388,Seizure
11594890.5201,-3.221,186062.3435,28.401,417858.876,98.5501,670046.8358,30.7019,212.6623,124.225,Seizure
5458479.4538,3.8627,212532.6037,-1042.7832,557997.897,283.5059,621208.6883,0.046842,167.5766,101.8179,Seizure
1743465.5185,1.1236,282692.3026,190.2045,599839.6308,-40.3251,935276.7474,7.0533,132.089,86.4469,Seizure
2433116.4028,-0.79485,64125.9853,56.5889,227714.4026,217.6985,317622.6735,7.1216,69.8455,57.7839,Seizure
2542171.8408,-0.48658,136382.2807,283.0624,282268.554,1522.295,222877.5994,6.7269,71.8246,53.541,Seizure
1438934.9335,7.0184,67098.3257,-1.3901,158247.3423,49.6836,141192.2358,1.3143,82.9346,53.839,Seizure
3381269.8798,-2.0096,78568.0592,-13.3175,164364.1679,-41.065,263105.7415,27.4898,122.1086,79.7655,Seizure
5326295.8866,1.3133,61134.9486,-12.3948,185759.1733,-105.3595,258706.5116,-2.2441,137.3042,82.4934,Seizure
3316919.1979,-1.2326,191806.0626,37.2586,369056.0618,-386.9432,418126.6734,-9.2045,104.2034,69.7372,Seizure
3447393.0889,-1.6609,271075.0879,-140.2217,446465.5345,18.5704,342212.4128,-18.8755,136.7097,80.7904,Seizure
3421417.9669,-1.3378,329762.3244,51.4969,690637.8418,-0.024696,897557.0554,3.0227,155.4812,97.7805,Seizure
10875694.9801,-20.8081,278226.1292,105.8944,947524.3966,-18.3755,1144428.6881,-3.7755,196.4389,131.583,Seizure
4698836.0668,0.2707,199234.542,7.6318,478521.4188,-8.1598,447981.3813,8.1547,149.3571,96.4098,Seizure
6784856.6511,-1.361,297604.4128,6.8634,663264.832,97.2783,599928.5363,14.5063,161.0787,94.3315,Seizure
1996949.9662,3.8869,202945.8143,-7.4505,529210.9095,-27.5101,373842.4063,20.7463,111.9329,67.877,Seizure
3326018.6379,0.32801,114375.7344,-26.0278,277748.2902,19.8248,225662.4467,3.9153,108.8666,65.8522,Seizure
7834597.5477,-1.6701,94938.7881,-109.808,180634.0824,9.282,184101.2444,-1.3676,105.8258,62.8137,Seizure
2630560.9415,4.8039,68101.7538,11.201,110630.513,126.7895,121232.9498,-4.6659,111.6356,69.1576,Seizure
1198865.583,-4.3706,76365.5815,45.4046,133845.6778,-14.6752,133993.9481,-81.6967,89.6448,51.8083,Seizure
